NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
16,83,31.10943,226.81837,80.96519,494.59847,34.03959,23.53107,0.000003831
16,84,30.38236,212.39383,70.86913,460.11091,29.50686,21.29634,0.000002225
16,85,30.19536,206.71233,81.80215,475.23272,34.12267,22.01690,0.000001660
16,86,37.78435,226.08103,83.75728,544.31296,34.13427,25.57204,0.000002678
16,87,20.59731,127.06072,45.23357,324.53978,18.73960,14.35236,0.000001569
16,88,31.87763,194.56007,77.61187,496.29945,31.84054,23.65628,0.000001472
16,89,23.66238,208.19860,81.47196,371.15273,33.14703,18.20038,0.000001783
16,90,28.25785,224.73780,75.79487,472.05585,31.38896,21.54224,0.000002436
16,91,29.84635,189.09618,71.27515,454.42943,29.37207,21.98510,0.000002529
16,92,32.77030,201.35312,66.63392,494.14878,27.26085,22.43841,0.000000740
16,93,33.87290,213.06450,78.22104,516.09300,31.51911,23.55189,0.000001534
16,94,25.83495,194.03883,82.00624,420.10307,33.17646,19.14230,0.000000921
16,95,25.48458,228.30780,77.53736,415.91542,31.59339,19.17306,0.000002878
16,96,28.66121,194.87050,86.80655,479.60511,33.16629,21.13650,0.000002092
16,97,29.54873,228.01055,83.70066,459.62616,34.83914,22.49811,0.000002213
16,98,29.51159,205.84858,81.31471,488.29421,33.51223,21.66006,0.000001637
16,99,32.19174,224.08909,80.80676,494.08207,34.42759,23.82866,0.000002072
20,0,50.64553,294.65848,93.65075,730.20627,38.22692,33.86430,0.000002344
20,1,56.40982,334.85533,97.39965,805.28848,40.22038,37.11688,0.000002326
20,2,60.17612,286.04525,102.34887,825.25002,43.34326,39.17164,0.000002203
20,3,52.31174,282.99465,93.43148,764.93175,37.86335,35.47607,0.000002849
20,4,51.28830,257.14346,96.51730,732.69466,41.19196,35.10211,0.000002782
20,5,51.82332,231.90753,91.59346,724.98654,37.69519,33.12554,0.000002911
20,6,52.97565,338.08141,104.23581,735.62787,42.04850,33.88013,0.000002317
20,7,54.76806,296.21397,96.77069,757.29511,41.09671,35.68386,0.000003941
20,8,56.38458,315.35379,107.47857,758.13506,44.01764,35.87516,0.000002193
20,9,66.88416,443.68212,163.31231,1120.29673,64.73582,52.20926,0.000002809
20,10,80.23514,337.25077,111.48300,945.60802,46.00885,46.74226,0.000003965
20,11,57.90131,283.65163,102.97389,819.97296,42.66737,37.65841,0.000002718
20,12,52.53143,282.95325,99.25177,756.21436,40.83949,34.31554,0.000003184
20,13,58.21726,342.96505,101.33786,847.73687,40.94193,38.80015,0.000002387
20,14,55.77099,264.88031,102.47337,787.78047,43.56215,36.63901,0.000002132
20,15,52.39005,294.69580,99.78778,743.05211,39.76322,33.60643,0.000003079
20,16,54.85116,208.92448,97.58777,754.78226,40.64623,35.89957,0.000003623
20,17,48.78980,242.28291,87.02304,681.13160,36.46936,32.45022,0.000002659
20,18,59.46423,329.73177,104.74776,875.95874,43.46851,39.67187,0.000003506
20,19,53.11546,249.77714,93.28715,762.59155,37.93830,34.78088,0.000003202
20,20,55.61826,243.37242,104.13298,834.51228,42.71422,37.34144,0.000002241
20,21,49.19614,317.81610,104.20211,726.73164,42.63355,34.95253,0.000001999
20,22,48.87961,297.96099,93.30284,680.11132,40.67709,33.65671,0.000001929
20,23,70.80212,529.83377,137.40858,980.75700,54.40316,45.80400,0.000001966
20,24,55.86440,337.25840,112.09908,758.80351,44.23815,36.75520,0.000003561
20,25,54.37961,359.54333,106.21722,774.68148,43.28078,37.12652,0.000001754
20,26,57.30805,326.65792,105.45614,804.79240,42.19447,37.40792,0.000002852
20,27,58.09943,275.52603,94.46634,805.69020,39.43105,37.32658,0.000003741
20,28,52.55124,228.53787,91.58225,776.17712,37.85158,35.24226,0.000002862
20,29,49.38430,316.78080,105.83160,710.41520,42.68374,34.14334,0.000002143
20,30,53.71672,259.86527,97.33562,743.73293,40.42198,34.40343,0.000004039
20,31,50.46818,235.70312,92.29994,722.27577,38.73579,33.55889,0.000002038
20,32,56.45204,345.16012,101.75916,790.71681,43.34789,37.54232,0.000003548
20,33,58.05581,303.09372,95.86572,789.94591,40.20196,37.36116,0.000001920
20,34,59.85406,250.03146,105.88070,826.98595,45.20855,39.20429,0.000001696
20,35,62.27727,380.25086,127.81844,875.11663,51.23631,39.68760,0.000002167
20,36,56.85304,324.11132,107.28037,729.26353,44.45330,34.74449,0.000002483
20,37,53.52812,241.56108,95.52771,753.36829,40.44025,36.04092,0.000002640
20,38,45.17983,238.77210,78.03718,658.13459,31.15891,29.05993,0.000003895
20,39,61.12732,321.64805,102.93212,865.15335,43.03238,39.80359,0.000003488
20,40,50.30800,286.44390,103.65034,728.66147,42.32514,33.28793,0.000002625
20,41,45.53150,225.50182,96.78331,662.27094,41.27979,31.95166,0.000002077
20,42,47.48182,299.78365,102.81704,709.49021,42.20465,32.91329,0.000003186
20,43,54.59872,216.52811,93.62881,798.20686,39.04165,36.12609,0.000002419
20,44,53.14480,286.45772,100.75773,738.05104,40.74467,33.36105,0.000002963
20,45,56.40509,290.88360,103.06201,799.51486,43.16122,37.93102,0.000002421
